order_id,customer_id,seller_id,product_id,order_timestamp,order_date,order_hour,category,city,state,age_group,loyalty_tier,seller_tier,platform,payment_method,base_amount,discount_amount,delivery_fee,final_amount,status,delivery_time_hrs,rating
41587,4176,472,1160,2024-06-08 16:55:15,2024-06-08,16,Beauty,Surat,Gujarat,55+,silver,B,Website,COD,2991.72,137.73,0,2853.99,cancelled,,1
41588,5032,669,1225,2024-06-06 01:17:36,2024-06-06,1,Food,Kolkata,West Bengal,25-34,bronze,A,Website,Credit Card,479.1,0.91,39,517.19,delivered,92.58,1
41589,3125,666,547,2024-06-09 12:09:35,2024-06-09,12,Electronics,Jaipur,Rajasthan,35-44,gold,A,App,COD,54298.44,5589.14,0,48709.3,delivered,5.18,5
41590,1595,447,229,2024-06-06 22:32:24,2024-06-06,22,Home & Kitchen,Surat,Gujarat,18-24,silver,C,Website,Credit Card,4783.39,234.26,0,4549.13,delivered,93.5,3
41591,2954,464,467,2024-06-04 15:07:12,2024-06-04,15,Home & Kitchen,Mumbai,Maharashtra,55+,bronze,B,App,Wallet,10326.74,221.14,0,10105.6,delivered,35.22,4
41592,5099,519,1351,2024-06-06 13:42:49,2024-06-06,13,Beauty,Mumbai,Maharashtra,55+,bronze,B,App,Wallet,733.15,6.69,0,726.46,cancelled,,2
41593,8735,658,1451,2024-06-03 05:14:53,2024-06-03,5,Beauty,Ahmedabad,Gujarat,25-34,silver,B,App,COD,810.42,25.3,0,785.12,pending,,3
41594,4190,614,137,2024-06-13 14:56:44,2024-06-13,14,Grocery,Hyderabad,Telangana,35-44,bronze,B,Website,UPI,1693.25,34.3,0,1658.95,delivered,60.16,4
41595,6111,753,650,2024-06-11 11:26:39,2024-06-11,11,Food,Bangalore,Karnataka,25-34,silver,A,App,Debit Card,213.52,5.59,59,266.93,delivered,17.23,4
41596,1457,422,1615,2024-06-15 17:22:24,2024-06-15,17,Beauty,Chennai,Tamil Nadu,35-44,gold,A,App,COD,1862.13,134.19,0,1727.94,returned,,2
41597,990,190,129,2024-06-06 19:04:36,2024-06-06,19,Food,Chennai,Tamil Nadu,45-54,gold,B,App,Debit Card,484.35,33.5,59,509.85,delivered,44.63,5
41598,2651,741,1866,2024-06-04 08:53:17,2024-06-04,8,Sports,Kolkata,West Bengal,25-34,bronze,C,App,UPI,9780.46,103.03,0,9677.43,delivered,10.52,4
41599,11912,256,645,2024-06-09 19:43:41,2024-06-09,19,Books,Bangalore,Karnataka,18-24,bronze,B,API,Debit Card,118.13,1.55,59,175.58,delivered,85.46,3
41600,7215,114,1789,2024-06-06 05:37:31,2024-06-06,5,Sports,Chennai,Tamil Nadu,35-44,gold,B,App,Credit Card,10748.43,759.62,0,9988.81,delivered,47.45,5
41601,3370,534,228,2024-06-15 19:51:32,2024-06-15,19,Books,Mumbai,Maharashtra,25-34,bronze,C,App,UPI,960.25,20.43,0,939.82,delivered,14.23,5
41602,3093,498,1730,2024-06-04 10:52:41,2024-06-04,10,Electronics,Delhi,Delhi,25-34,platinum,B,Website,Wallet,33965.01,5217.53,0,28747.48,delivered,84.11,1
41603,2735,636,46,2024-06-03 13:46:33,2024-06-03,13,Beauty,Kolkata,West Bengal,35-44,bronze,A,Website,UPI,181.28,1.62,39,218.66,delivered,30.62,5
41604,4962,328,805,2024-06-07 09:51:25,2024-06-07,9,Food,Bangalore,Karnataka,55+,bronze,C,App,UPI,649.54,18.0,0,631.54,delivered,31.65,4
41605,4069,414,193,2024-06-10 17:21:00,2024-06-10,17,Food,Pune,Maharashtra,18-24,gold,B,Website,UPI,671.14,48.16,0,622.98,delivered,77.99,3
41606,6754,617,585,2024-06-07 20:17:21,2024-06-07,20,Sports,Chennai,Tamil Nadu,25-34,platinum,B,Website,UPI,11217.44,1525.0,0,9692.44,delivered,71.14,5
41607,4458,579,1849,2024-06-09 17:56:23,2024-06-09,17,Fashion,Mumbai,Maharashtra,55+,silver,B,App,Credit Card,2857.3,78.44,0,2778.86,delivered,11.37,4
41608,8336,124,1295,2024-06-15 21:33:46,2024-06-15,21,Electronics,Bangalore,Karnataka,35-44,bronze,C,App,UPI,74030.14,1827.27,0,72202.87,delivered,6.97,5
41609,3586,180,241,2024-06-08 06:55:33,2024-06-08,6,Beauty,Bangalore,Karnataka,18-24,bronze,A,Website,UPI,1194.97,0.38,0,1194.59,delivered,55.73,5
41610,5053,225,69,2024-06-02 13:08:28,2024-06-02,13,Food,Pune,Maharashtra,25-34,bronze,B,App,COD,614.28,4.57,0,609.71,delivered,10.47,5
41611,946,455,829,2024-06-11 14:26:50,2024-06-11,14,Sports,Delhi,Delhi,45-54,gold,A,App,Debit Card,20675.74,1565.85,0,19109.89,delivered,46.78,3
41612,6188,200,764,2024-06-04 13:39:34,2024-06-04,13,Food,Chennai,Tamil Nadu,35-44,bronze,A,App,UPI,204.37,1.69,39,241.68,delivered,36.97,4
41613,10505,154,986,2024-06-12 14:38:06,2024-06-12,14,Sports,Mumbai,Maharashtra,35-44,gold,B,Website,UPI,1502.82,128.93,0,1373.89,delivered,19.87,5
41614,6068,673,351,2024-06-03 17:12:30,2024-06-03,17,Books,Bangalore,Karnataka,25-34,silver,B,App,UPI,953.41,29.92,0,923.49,delivered,21.02,5
41615,10607,548,1176,2024-06-02 11:58:40,2024-06-02,11,Beauty,Delhi,Delhi,25-34,bronze,B,App,Debit Card,649.66,4.69,0,644.97,delivered,33.45,5
41616,10441,198,530,2024-06-14 11:14:12,2024-06-14,11,Electronics,Delhi,Delhi,35-44,gold,B,Website,Debit Card,43193.27,3116.22,0,40077.05,delivered,32.31,5
41617,6601,639,788,2024-06-03 10:25:33,2024-06-03,10,Electronics,Ahmedabad,Gujarat,55+,silver,C,App,COD,1436.05,69.03,0,1367.02,delivered,26.46,4
41618,362,501,569,2024-06-12 12:16:49,2024-06-12,12,Electronics,Mumbai,Maharashtra,18-24,gold,B,App,Debit Card,25847.24,2934.87,0,22912.37,delivered,3.6,5
41619,10802,462,1671,2024-06-01 18:18:14,2024-06-01,18,Electronics,Chennai,Tamil Nadu,35-44,platinum,B,App,Credit Card,32571.05,4422.88,0,28148.17,delivered,41.13,5
41620,2678,389,744,2024-06-09 16:59:40,2024-06-09,16,Food,Surat,Gujarat,35-44,gold,A,App,UPI,286.89,30.47,49,305.42,delivered,35.53,4
41621,1298,765,312,2024-06-15 12:01:34,2024-06-15,12,Fashion,Hyderabad,Telangana,25-34,bronze,C,Website,UPI,4261.47,67.21,0,4194.26,delivered,29.02,4
41622,6465,222,1447,2024-06-01 22:30:55,2024-06-01,22,Sports,Ahmedabad,Gujarat,25-34,bronze,B,Website,UPI,13475.16,23.95,0,13451.21,delivered,36.51,4
41623,11108,330,306,2024-06-09 18:25:55,2024-06-09,18,Fashion,Pune,Maharashtra,25-34,gold,B,App,Debit Card,4215.62,332.2,0,3883.42,delivered,15.96,4
41624,6193,94,1280,2024-06-14 12:20:05,2024-06-14,12,Books,Pune,Maharashtra,25-34,bronze,C,App,UPI,405.66,2.69,39,441.97,delivered,35.5,5
41625,4245,424,191,2024-06-08 07:13:30,2024-06-08,7,Grocery,Bangalore,Karnataka,25-34,silver,B,App,UPI,982.72,27.11,0,955.61,delivered,39.6,4
41626,8862,144,1637,2024-06-09 12:29:42,2024-06-09,12,Fashion,Ahmedabad,Gujarat,35-44,gold,B,App,Debit Card,1334.28,82.32,0,1251.96,delivered,34.69,4
41627,17,73,245,2024-06-11 16:25:12,2024-06-11,16,Books,Chennai,Tamil Nadu,35-44,silver,C,Website,Wallet,515.74,27.73,0,488.01,delivered,32.0,3
41628,9545,457,1851,2024-06-15 11:43:04,2024-06-15,11,Food,Mumbai,Maharashtra,25-34,bronze,B,Website,Credit Card,192.36,1.3,59,250.06,pending,,1
41629,9110,103,981,2024-06-07 13:04:04,2024-06-07,13,Grocery,Pune,Maharashtra,25-34,bronze,A,App,UPI,1776.55,13.66,0,1762.89,delivered,35.76,4
41630,8362,157,1215,2024-06-11 23:30:35,2024-06-11,23,Electronics,Mumbai,Maharashtra,25-34,platinum,B,Website,Credit Card,62249.01,8645.8,0,53603.21,delivered,35.76,3
41631,10646,494,1281,2024-06-15 22:25:49,2024-06-15,22,Electronics,Mumbai,Maharashtra,35-44,platinum,B,App,Credit Card,59802.39,6454.89,0,53347.5,delivered,15.64,4
41632,11922,659,1754,2024-06-14 16:22:52,2024-06-14,16,Beauty,Pune,Maharashtra,25-34,silver,A,App,UPI,1015.3,69.75,0,945.55,delivered,45.9,3
41633,2600,777,1345,2024-06-09 21:02:37,2024-06-09,21,Grocery,Hyderabad,Telangana,25-34,platinum,B,App,UPI,689.2,123.42,0,565.78,delivered,45.63,5
41634,5149,209,1567,2024-06-04 12:20:35,2024-06-04,12,Food,Bangalore,Karnataka,25-34,bronze,B,App,UPI,209.87,0.99,29,237.88,delivered,45.39,5
41635,3498,80,613,2024-06-06 20:53:13,2024-06-06,20,Grocery,Jaipur,Rajasthan,35-44,bronze,A,App,Credit Card,1818.95,53.18,0,1765.77,delivered,8.66,5
41636,8354,360,1640,2024-06-15 21:27:17,2024-06-15,21,Home & Kitchen,Pune,Maharashtra,25-34,gold,B,App,Wallet,13239.77,1550.14,0,11689.63,delivered,38.6,3
41637,8669,44,1030,2024-06-11 20:17:51,2024-06-11,20,Fashion,Hyderabad,Telangana,45-54,gold,B,Website,UPI,1481.32,119.42,0,1361.9,delivered,17.89,5
41638,7707,755,314,2024-06-06 18:08:48,2024-06-06,18,Electronics,Delhi,Delhi,25-34,bronze,C,API,Debit Card,9197.85,32.56,0,9165.29,delivered,91.76,3
41639,6017,123,900,2024-06-09 20:28:48,2024-06-09,20,Fashion,Chennai,Tamil Nadu,18-24,silver,C,App,Wallet,3177.08,168.08,0,3009.0,delivered,43.04,5
41640,1916,593,1565,2024-06-04 00:15:51,2024-06-04,0,Beauty,Ahmedabad,Gujarat,18-24,gold,A,App,UPI,354.88,37.13,49,366.75,delivered,38.32,4
41641,4332,469,1770,2024-06-11 14:09:21,2024-06-11,14,Beauty,Mumbai,Maharashtra,18-24,silver,B,App,UPI,1880.06,127.33,0,1752.73,delivered,45.94,4
41642,5957,504,1170,2024-06-07 20:29:03,2024-06-07,20,Food,Jaipur,Rajasthan,35-44,bronze,B,App,UPI,54.61,0.59,49,103.02,delivered,24.6,5
41643,2283,589,47,2024-06-11 14:42:49,2024-06-11,14,Electronics,Mumbai,Maharashtra,35-44,silver,C,App,COD,40468.6,931.64,0,39536.96,delivered,34.53,3
41644,9840,551,155,2024-06-11 11:13:20,2024-06-11,11,Food,Mumbai,Maharashtra,25-34,gold,C,App,Debit Card,196.8,21.87,39,213.93,delivered,10.67,5
41645,6229,488,1893,2024-06-10 20:20:44,2024-06-10,20,Books,Pune,Maharashtra,45-54,platinum,B,App,Credit Card,270.35,28.93,59,300.42,delivered,45.84,3
41646,280,255,473,2024-06-08 18:46:12,2024-06-08,18,Food,Pune,Maharashtra,18-24,silver,A,App,Credit Card,459.96,19.23,59,499.73,delivered,16.4,4
41647,384,110,123,2024-06-05 17:01:31,2024-06-05,17,Food,Delhi,Delhi,45-54,bronze,A,Website,Debit Card,785.39,1.98,0,783.41,delivered,65.87,4
41648,10307,555,319,2024-06-01 13:05:11,2024-06-01,13,Electronics,Bangalore,Karnataka,25-34,bronze,B,App,UPI,74368.03,1741.33,0,72626.7,pending,,2
41649,4058,402,1889,2024-06-05 09:17:18,2024-06-05,9,Sports,Surat,Gujarat,25-34,silver,C,Website,UPI,11785.38,375.53,0,11409.85,delivered,1.67,4
41650,2021,361,824,2024-06-03 21:46:19,2024-06-03,21,Home & Kitchen,Surat,Gujarat,45-54,silver,B,Website,COD,15067.39,975.37,0,14092.02,delivered,92.09,2
41651,10681,255,80,2024-06-14 11:04:49,2024-06-14,11,Beauty,Hyderabad,Telangana,18-24,platinum,A,App,Debit Card,2426.64,388.32,0,2038.32,delivered,15.25,5
41652,5862,686,1398,2024-06-09 18:44:34,2024-06-09,18,Sports,Kolkata,West Bengal,55+,platinum,B,App,UPI,7161.1,1195.58,0,5965.52,delivered,14.06,5
41653,7590,477,1704,2024-06-06 12:33:31,2024-06-06,12,Home & Kitchen,Kolkata,West Bengal,25-34,silver,C,Website,UPI,6031.63,219.36,0,5812.27,delivered,73.16,3
41654,6828,146,1721,2024-06-07 12:54:18,2024-06-07,12,Food,Delhi,Delhi,25-34,silver,C,App,COD,744.52,38.74,0,705.78,delivered,41.44,4
41655,1944,19,1344,2024-06-07 15:58:53,2024-06-07,15,Books,Hyderabad,Telangana,35-44,bronze,B,Website,Credit Card,689.16,4.42,0,684.74,delivered,7.6,5
41656,5084,788,905,2024-06-04 19:26:19,2024-06-04,19,Grocery,Surat,Gujarat,25-34,bronze,C,App,Wallet,520.9,8.5,0,512.4,delivered,23.76,4
41657,9682,734,1343,2024-06-11 12:41:50,2024-06-11,12,Fashion,Kolkata,West Bengal,25-34,gold,B,App,Credit Card,2986.64,342.72,0,2643.92,delivered,27.27,5
41658,7795,270,1461,2024-06-01 09:14:58,2024-06-01,9,Beauty,Delhi,Delhi,55+,gold,C,App,Debit Card,2600.89,282.04,0,2318.85,delivered,16.89,5
41659,5426,734,1042,2024-06-08 16:27:35,2024-06-08,16,Home & Kitchen,Chennai,Tamil Nadu,45-54,silver,B,App,COD,2474.67,116.76,0,2357.91,delivered,36.89,4
41660,544,524,304,2024-06-02 17:40:03,2024-06-02,17,Fashion,Hyderabad,Telangana,25-34,gold,B,App,UPI,335.93,22.66,59,372.27,delivered,3.01,5
41661,6749,515,1366,2024-06-07 19:08:54,2024-06-07,19,Fashion,Delhi,Delhi,25-34,gold,C,API,Credit Card,1056.13,78.2,0,977.93,delivered,44.74,4
41662,7031,536,879,2024-06-09 15:53:05,2024-06-09,15,Books,Delhi,Delhi,25-34,bronze,C,App,Credit Card,1081.9,28.89,0,1053.01,delivered,40.85,4
41663,11217,604,1541,2024-06-15 14:18:41,2024-06-15,14,Beauty,Pune,Maharashtra,45-54,platinum,C,Website,UPI,1027.83,132.03,0,895.8,delivered,80.32,1
41664,5057,304,1655,2024-06-08 10:00:59,2024-06-08,10,Grocery,Mumbai,Maharashtra,55+,silver,C,App,Debit Card,538.29,17.49,0,520.8,delivered,36.06,4
41665,5753,469,1395,2024-06-13 12:27:41,2024-06-13,12,Beauty,Pune,Maharashtra,25-34,bronze,B,Website,Wallet,1522.23,20.41,0,1501.82,delivered,52.77,5
41666,4297,572,1457,2024-06-07 12:23:36,2024-06-07,12,Food,Mumbai,Maharashtra,25-34,bronze,A,App,Credit Card,144.21,4.07,59,199.14,delivered,26.89,5
41667,6918,374,1347,2024-06-11 10:31:30,2024-06-11,10,Fashion,Pune,Maharashtra,25-34,gold,A,App,Credit Card,2666.65,200.23,0,2466.42,delivered,24.15,5
41668,9128,56,347,2024-06-05 22:00:09,2024-06-05,22,Grocery,Hyderabad,Telangana,25-34,silver,A,Website,Wallet,215.46,4.6,29,239.86,returned,,2
41669,809,676,338,2024-06-06 11:21:50,2024-06-06,11,Home & Kitchen,Mumbai,Maharashtra,25-34,bronze,A,App,UPI,5606.99,68.6,0,5538.39,delivered,2.67,5
41670,8676,41,714,2024-06-02 17:07:03,2024-06-02,17,Sports,Surat,Gujarat,25-34,gold,B,App,Credit Card,11281.67,685.2,0,10596.47,delivered,33.33,4
41671,11279,36,1624,2024-06-07 14:12:09,2024-06-07,14,Food,Pune,Maharashtra,55+,silver,B,App,UPI,649.41,35.35,0,614.06,delivered,36.16,4
41672,498,303,1507,2024-06-11 17:38:45,2024-06-11,17,Home & Kitchen,Delhi,Delhi,35-44,bronze,B,App,UPI,1937.85,15.17,0,1922.68,delivered,14.59,5
41673,944,241,176,2024-06-08 18:48:03,2024-06-08,18,Food,Kolkata,West Bengal,25-34,bronze,A,App,Credit Card,278.98,3.56,29,304.42,delivered,12.64,5
41674,662,770,1395,2024-06-09 17:41:27,2024-06-09,17,Beauty,Mumbai,Maharashtra,25-34,silver,B,App,COD,1557.73,51.66,0,1506.07,delivered,4.77,5
41675,231,695,431,2024-06-09 13:26:32,2024-06-09,13,Sports,Kolkata,West Bengal,18-24,silver,C,App,UPI,16770.34,1081.68,0,15688.66,delivered,20.28,5
41676,628,43,691,2024-06-01 13:43:05,2024-06-01,13,Electronics,Kolkata,West Bengal,45-54,bronze,B,App,UPI,690.91,13.13,0,677.78,delivered,32.73,4
41677,1184,335,1564,2024-06-14 10:13:21,2024-06-14,10,Sports,Pune,Maharashtra,45-54,platinum,B,App,UPI,2344.65,361.22,0,1983.43,delivered,27.83,3
41678,1315,749,517,2024-06-14 14:53:55,2024-06-14,14,Electronics,Pune,Maharashtra,18-24,bronze,B,App,UPI,26910.92,18.09,0,26892.83,delivered,31.78,4
41679,11909,510,1253,2024-06-08 13:46:02,2024-06-08,13,Food,Bangalore,Karnataka,25-34,silver,B,App,Credit Card,654.33,38.29,0,616.04,delivered,30.43,4
41680,3537,642,652,2024-06-01 23:01:19,2024-06-01,23,Sports,Mumbai,Maharashtra,25-34,gold,B,App,UPI,18726.49,1347.78,0,17378.71,delivered,41.33,4
41681,9331,280,964,2024-06-02 09:45:49,2024-06-02,9,Food,Delhi,Delhi,55+,bronze,B,App,Credit Card,220.94,4.39,39,255.55,delivered,35.58,4
41682,7304,312,122,2024-06-14 17:42:19,2024-06-14,17,Home & Kitchen,Bangalore,Karnataka,18-24,silver,C,App,COD,13026.35,864.38,0,12161.97,delivered,25.51,3
41683,11768,172,1544,2024-06-11 23:05:52,2024-06-11,23,Food,Pune,Maharashtra,18-24,bronze,B,App,Debit Card,615.89,9.16,0,606.73,delivered,39.38,4
41684,3900,168,658,2024-06-12 22:15:46,2024-06-12,22,Electronics,Mumbai,Maharashtra,18-24,bronze,B,App,Wallet,49560.81,415.99,0,49144.82,delivered,7.5,5
41685,2093,696,1484,2024-06-07 19:53:39,2024-06-07,19,Food,Ahmedabad,Gujarat,18-24,silver,C,Website,Credit Card,612.67,33.74,0,578.93,delivered,26.58,4
41686,4406,707,278,2024-06-10 14:45:03,2024-06-10,14,Fashion,Hyderabad,Telangana,18-24,gold,B,App,UPI,3376.75,305.89,0,3070.86,delivered,47.11,5
41687,10551,236,1180,2024-06-02 19:44:16,2024-06-02,19,Food,Pune,Maharashtra,18-24,gold,B,API,UPI,355.14,20.52,29,363.62,delivered,47.31,5
41688,11670,220,1661,2024-06-11 22:47:23,2024-06-11,22,Food,Chennai,Tamil Nadu,25-34,gold,C,App,Credit Card,145.66,10.61,49,184.05,delivered,7.22,5
41689,6253,355,187,2024-06-15 17:31:53,2024-06-15,17,Electronics,Delhi,Delhi,18-24,silver,A,App,Credit Card,21288.0,993.47,0,20294.53,delivered,18.37,5
41690,11613,449,1404,2024-06-09 13:14:23,2024-06-09,13,Electronics,Mumbai,Maharashtra,25-34,silver,B,App,Debit Card,48539.21,1779.93,0,46759.28,pending,,1
41691,10895,795,1998,2024-06-08 02:37:31,2024-06-08,2,Electronics,Kolkata,West Bengal,35-44,gold,B,App,Debit Card,89733.64,9406.41,0,80327.23,delivered,25.81,4
41692,10936,512,210,2024-06-15 16:46:12,2024-06-15,16,Fashion,Mumbai,Maharashtra,25-34,bronze,B,Website,Credit Card,3444.07,21.7,0,3422.37,delivered,94.25,1
41693,7359,723,964,2024-06-01 09:32:22,2024-06-01,9,Food,Jaipur,Rajasthan,45-54,gold,C,App,Credit Card,234.77,15.53,39,258.24,returned,,2
41694,9212,592,1314,2024-06-02 13:02:36,2024-06-02,13,Food,Chennai,Tamil Nadu,18-24,silver,B,Website,Credit Card,300.99,17.07,39,322.92,delivered,46.15,4
41695,1344,445,970,2024-06-14 18:50:12,2024-06-14,18,Food,Bangalore,Karnataka,35-44,bronze,B,API,Credit Card,622.09,8.25,0,613.84,delivered,34.94,5
41696,8038,532,1508,2024-06-10 12:56:11,2024-06-10,12,Fashion,Hyderabad,Telangana,45-54,silver,B,App,COD,526.89,29.21,0,497.68,delivered,37.72,4
41697,11122,165,58,2024-06-08 11:11:18,2024-06-08,11,Books,Surat,Gujarat,25-34,bronze,C,API,Debit Card,825.26,7.24,0,818.02,delivered,32.12,4
41698,9393,689,185,2024-06-05 18:48:02,2024-06-05,18,Beauty,Bangalore,Karnataka,55+,bronze,C,App,COD,308.03,6.24,29,330.79,delivered,41.82,5
41699,4935,614,489,2024-06-02 08:58:10,2024-06-02,8,Books,Ahmedabad,Gujarat,18-24,silver,B,App,Debit Card,977.75,35.15,0,942.6,delivered,22.17,5
41700,9338,366,351,2024-06-15 22:30:46,2024-06-15,22,Books,Kolkata,West Bengal,25-34,silver,B,Website,UPI,1022.05,57.94,0,964.11,delivered,22.07,5
41701,595,469,830,2024-06-01 23:10:11,2024-06-01,23,Electronics,Chennai,Tamil Nadu,45-54,bronze,B,Website,Debit Card,35698.48,401.36,0,35297.12,delivered,52.05,5
41702,5845,331,349,2024-06-06 23:40:35,2024-06-06,23,Books,Delhi,Delhi,35-44,gold,A,App,Credit Card,1121.94,88.45,0,1033.49,delivered,42.51,5
41703,8155,748,1443,2024-06-03 00:45:26,2024-06-03,0,Food,Jaipur,Rajasthan,35-44,silver,A,API,Wallet,775.96,23.86,0,752.1,delivered,54.8,5
41704,10466,42,444,2024-06-02 00:45:25,2024-06-02,0,Food,Mumbai,Maharashtra,25-34,platinum,B,Website,UPI,446.11,54.03,29,421.08,delivered,21.8,4
41705,10064,689,590,2024-06-02 09:10:01,2024-06-02,9,Food,Mumbai,Maharashtra,55+,bronze,C,App,Debit Card,314.93,2.21,59,371.72,cancelled,,2
41706,11235,786,347,2024-06-11 21:31:44,2024-06-11,21,Grocery,Surat,Gujarat,45-54,gold,A,App,Debit Card,200.34,21.77,49,227.57,delivered,16.41,5
41707,8927,148,1869,2024-06-02 21:16:14,2024-06-02,21,Fashion,Bangalore,Karnataka,35-44,bronze,C,API,COD,5040.53,92.38,0,4948.15,delivered,61.8,3
41708,6626,318,1143,2024-06-15 03:02:55,2024-06-15,3,Beauty,Delhi,Delhi,45-54,gold,C,Website,COD,2000.55,121.54,0,1879.01,delivered,56.23,4
41709,9346,591,1908,2024-06-08 08:13:20,2024-06-08,8,Food,Bangalore,Karnataka,45-54,silver,C,App,Wallet,785.47,28.98,0,756.49,delivered,33.04,4
41710,8839,495,1515,2024-06-08 13:44:08,2024-06-08,13,Sports,Chennai,Tamil Nadu,25-34,gold,C,API,Wallet,10766.36,569.95,0,10196.41,delivered,78.4,3
41711,3529,693,1767,2024-06-08 12:06:13,2024-06-08,12,Grocery,Pune,Maharashtra,25-34,bronze,B,App,Credit Card,737.76,6.04,0,731.72,delivered,43.51,4
41712,9063,247,1248,2024-06-03 00:58:39,2024-06-03,0,Food,Kolkata,West Bengal,25-34,bronze,C,App,Credit Card,758.57,19.72,0,738.85,cancelled,,1
41713,10555,740,926,2024-06-06 08:06:10,2024-06-06,8,Electronics,Pune,Maharashtra,25-34,silver,B,Website,Wallet,8111.86,361.1,0,7750.76,pending,,2
41714,6484,195,1630,2024-06-04 19:00:54,2024-06-04,19,Fashion,Pune,Maharashtra,25-34,silver,C,App,Credit Card,351.74,19.91,39,370.83,delivered,24.87,5
41715,76,503,749,2024-06-13 18:31:22,2024-06-13,18,Beauty,Delhi,Delhi,25-34,silver,B,App,UPI,2520.21,164.12,0,2356.09,delivered,12.55,5
41716,5396,585,1235,2024-06-15 13:23:01,2024-06-15,13,Food,Bangalore,Karnataka,18-24,platinum,B,App,UPI,326.84,44.36,39,321.48,delivered,22.63,5
41717,10488,64,1601,2024-06-15 12:19:17,2024-06-15,12,Sports,Hyderabad,Telangana,35-44,silver,B,App,Credit Card,7700.38,179.96,0,7520.42,delivered,4.29,5
41718,11529,366,874,2024-06-08 16:18:26,2024-06-08,16,Electronics,Mumbai,Maharashtra,25-34,platinum,B,App,UPI,46297.67,8962.59,0,37335.08,delivered,19.66,5
41719,4418,578,1168,2024-06-10 18:43:20,2024-06-10,18,Fashion,Pune,Maharashtra,35-44,silver,B,App,Debit Card,1055.35,56.18,0,999.17,delivered,9.65,5
41720,10495,590,966,2024-06-03 13:25:43,2024-06-03,13,Fashion,Delhi,Delhi,35-44,gold,B,App,Debit Card,782.85,51.04,0,731.81,delivered,38.25,4
41721,4743,794,303,2024-06-04 10:51:40,2024-06-04,10,Fashion,Hyderabad,Telangana,18-24,bronze,B,Website,Wallet,777.9,20.16,0,757.74,delivered,56.18,4
41722,8661,593,1577,2024-06-15 21:34:12,2024-06-15,21,Beauty,Hyderabad,Telangana,18-24,bronze,A,Website,Wallet,2032.62,9.81,0,2022.81,delivered,80.1,1
41723,5927,204,239,2024-06-12 09:44:08,2024-06-12,9,Food,Chennai,Tamil Nadu,18-24,gold,B,API,Debit Card,613.57,33.67,0,579.9,delivered,26.55,4
41724,2038,541,407,2024-06-08 21:47:13,2024-06-08,21,Electronics,Pune,Maharashtra,18-24,bronze,A,App,UPI,23641.82,494.06,0,23147.76,delivered,3.56,5
41725,6960,435,1135,2024-06-15 17:54:53,2024-06-15,17,Grocery,Delhi,Delhi,25-34,silver,B,App,Credit Card,1458.45,34.57,0,1423.88,delivered,6.17,5
41726,1222,517,1946,2024-06-08 16:25:11,2024-06-08,16,Sports,Delhi,Delhi,35-44,gold,B,Website,UPI,3318.36,256.26,0,3062.1,delivered,26.08,3
41727,9145,428,507,2024-06-01 12:37:04,2024-06-01,12,Electronics,Chennai,Tamil Nadu,18-24,bronze,B,App,Credit Card,20310.18,483.05,0,19827.13,delivered,3.67,5
41728,4970,615,1964,2024-06-06 19:26:33,2024-06-06,19,Food,Chennai,Tamil Nadu,18-24,silver,C,Website,Debit Card,287.61,13.66,49,322.95,delivered,84.19,3
41729,2882,720,88,2024-06-12 16:01:35,2024-06-12,16,Fashion,Mumbai,Maharashtra,25-34,silver,B,Website,Credit Card,5346.99,174.82,0,5172.17,delivered,76.17,2
41730,9122,135,1756,2024-06-08 09:31:37,2024-06-08,9,Books,Delhi,Delhi,25-34,bronze,B,App,Debit Card,699.08,11.79,0,687.29,cancelled,,2
41731,11251,316,182,2024-06-15 20:36:27,2024-06-15,20,Sports,Mumbai,Maharashtra,25-34,bronze,B,API,Credit Card,6970.54,68.96,0,6901.58,delivered,13.3,5
41732,1151,447,633,2024-06-14 19:57:19,2024-06-14,19,Food,Kolkata,West Bengal,35-44,bronze,C,App,UPI,257.32,7.18,59,309.14,delivered,34.01,4
41733,10098,58,758,2024-06-07 20:30:06,2024-06-07,20,Grocery,Hyderabad,Telangana,35-44,bronze,A,Website,Debit Card,352.06,2.5,49,398.56,delivered,90.39,3
41734,546,73,814,2024-06-14 12:40:47,2024-06-14,12,Books,Delhi,Delhi,18-24,silver,C,Website,UPI,854.24,58.74,0,795.5,cancelled,,2
41735,2804,670,1135,2024-06-14 13:10:28,2024-06-14,13,Grocery,Chennai,Tamil Nadu,35-44,bronze,B,Website,UPI,1570.19,24.43,0,1545.76,delivered,50.38,4
41736,5485,183,1103,2024-06-07 13:27:08,2024-06-07,13,Beauty,Delhi,Delhi,35-44,bronze,C,App,Credit Card,885.74,21.22,0,864.52,delivered,16.42,5
41737,9903,661,1862,2024-06-15 10:59:37,2024-06-15,10,Grocery,Mumbai,Maharashtra,18-24,bronze,C,App,UPI,1325.41,12.65,0,1312.76,delivered,32.79,4
41738,8687,747,1958,2024-06-08 21:58:51,2024-06-08,21,Food,Chennai,Tamil Nadu,55+,bronze,C,Website,Debit Card,628.76,5.62,0,623.14,cancelled,,1
41739,1937,181,1947,2024-06-06 13:33:59,2024-06-06,13,Food,Jaipur,Rajasthan,18-24,bronze,A,Website,Debit Card,253.0,3.23,49,298.77,delivered,32.69,3
